_vocab,finance,sports,medicine,technology
delightful,0.6490864753723145,0.7227182388305664,0.7385829091072083,0.672781765460968
renege,0.6150800585746765,0.7057485580444336,0.6916413307189941,0.6184797883033752
scoured,0.6492465734481812,0.7250874638557434,0.7231512665748596,0.6498123407363892
inhospitable,0.5914188623428345,0.6809713244438171,0.6968639492988586,0.6322628855705261
webex,0.675061047077179,0.7266108989715576,0.7567571997642517,0.6464057564735413
heidrick,0.6273173689842224,0.7095924615859985,0.7228200435638428,0.6467828154563904
snail,0.6628018021583557,0.7066106796264648,0.7484181523323059,0.6413716077804565
infield,0.6694279313087463,0.7427786588668823,0.7440434694290161,0.6900333166122437
shenanigans,0.6379311680793762,0.7086417078971863,0.7101023197174072,0.6623445153236389
nda,0.6591084003448486,0.7207581400871277,0.7136176228523254,0.6458667516708374
draconian,0.6357482671737671,0.6923630833625793,0.7058768272399902,0.634708821773529
grossly,0.6129962205886841,0.7004439830780029,0.6650091409683228,0.6676533818244934
mln,0.674796462059021,0.6955461502075195,0.7270681262016296,0.6028879880905151
terminates,0.6238789558410645,0.7601142525672913,0.7155460715293884,0.679563581943512
unlawful,0.6655675172805786,0.7285692095756531,0.7694746851921082,0.686155378818512
chum,0.6453618407249451,0.7245811223983765,0.7124431729316711,0.6358472108840942
fortnight,0.684993326663971,0.730924665927887,0.7362067699432373,0.6384569406509399
nineteenth,0.5522826313972473,0.5949967503547668,0.6404727101325989,0.6314607262611389
dvoracek,0.6092524528503418,0.6982743144035339,0.6787521243095398,0.6386165022850037
misuse,0.6412473917007446,0.7145666480064392,0.7059959769248962,0.6497700810432434
trapping,0.6905562281608582,0.7343418598175049,0.7599962949752808,0.6231131553649902
repetition,0.6474835276603699,0.7115206718444824,0.7135922908782959,0.6546774506568909
abandoning,0.6580222249031067,0.7084395885467529,0.702420175075531,0.6549152731895447
purdy,0.6116565465927124,0.7203970551490784,0.720186173915863,0.6316241025924683
glitzy,0.622836172580719,0.709615170955658,0.7038772702217102,0.630043089389801
births,0.6584489941596985,0.7600648403167725,0.6938698291778564,0.6548526883125305
terrapins,0.6716455817222595,0.702946662902832,0.7266867160797119,0.6637210845947266
crucially,0.61463463306427,0.6663148999214172,0.66252201795578,0.6127127408981323
foursome,0.6158425807952881,0.6974526047706604,0.725555419921875,0.6690078377723694
derision,0.6579656600952148,0.7283257842063904,0.7152061462402344,0.6581454277038574
chilling,0.6864263415336609,0.7296011447906494,0.7256214618682861,0.6686385273933411
baltic,0.6693634390830994,0.7483751773834229,0.7482908964157104,0.633123517036438
yawning,0.662143349647522,0.738310694694519,0.73282390832901,0.6396846771240234
senden,0.6584401726722717,0.7032762765884399,0.679233968257904,0.595352292060852
akron,0.6892922520637512,0.7190455198287964,0.7691439390182495,0.6638038754463196
frye,0.6607878804206848,0.7337586879730225,0.722812831401825,0.6564406156539917
likened,0.6840200424194336,0.7120587825775146,0.7583280205726624,0.6620606184005737
veered,0.7001163959503174,0.7283217310905457,0.7431779503822327,0.6637227535247803
saban,0.6892240047454834,0.7032264471054077,0.714809000492096,0.6493971943855286
thistle,0.6952939033508301,0.7199608683586121,0.7453287243843079,0.6958340406417847
discriminated,0.7118006348609924,0.7311862707138062,0.7711023688316345,0.6522741317749023
coburn,0.6743226647377014,0.7342661023139954,0.7399460077285767,0.6805168390274048
shrouded,0.6912469863891602,0.7110167741775513,0.7619470953941345,0.6359394192695618
entail,0.6629071831703186,0.7034918069839478,0.7455410957336426,0.6299895644187927
upa,0.6078998446464539,0.7032819390296936,0.6177339553833008,0.6324688196182251
bloop,0.6633191704750061,0.7214111685752869,0.7308016419410706,0.6422315239906311
remodeling,0.6285839080810547,0.7019250392913818,0.7070383429527283,0.6188981533050537
pulte,0.6264373660087585,0.7017920017242432,0.698311448097229,0.6384863257408142
prague,0.6964128017425537,0.7512311339378357,0.7728447318077087,0.6707952618598938
disarray,0.6757262349128723,0.7249520421028137,0.7554153203964233,0.6853192448616028
thursdays,0.5893473029136658,0.6403974890708923,0.6272277235984802,0.6275253891944885
ansa,0.6609734892845154,0.7368692755699158,0.7145320177078247,0.637510359287262
kirilenko,0.6709579825401306,0.7427526712417603,0.7344467639923096,0.6674437522888184
imprint,0.6292424201965332,0.6897335648536682,0.7227311730384827,0.6273444294929504
troubleshooting,0.7036073207855225,0.7383484244346619,0.757760226726532,0.6652759909629822
comedies,0.6219848394393921,0.7144860625267029,0.7092623710632324,0.6568180918693542
reilly,0.642051637172699,0.7166615724563599,0.699445366859436,0.6368282437324524
siting,0.6130807399749756,0.6837717890739441,0.683388888835907,0.6674774289131165
spinach,0.7091543674468994,0.74161696434021,0.7627747058868408,0.6768124103546143
craven,0.6593055725097656,0.7402486801147461,0.7675529718399048,0.677950918674469
tendinitis,0.6758212447166443,0.7531905174255371,0.7704873085021973,0.6728016138076782
fisherman,0.6327146887779236,0.6902125477790833,0.7318146824836731,0.6328940391540527
gronholm,0.6890320181846619,0.7282341718673706,0.7578904032707214,0.6261916756629944
decider,0.6421031951904297,0.7333672046661377,0.7299851775169373,0.6490067839622498
majesty,0.6344284415245056,0.7293242812156677,0.7105048894882202,0.6512095332145691
dad,0.676325261592865,0.715116024017334,0.745556652545929,0.6506156325340271
seth,0.6473711729049683,0.7191492915153503,0.7224515676498413,0.6352238059043884
tripped,0.6532729268074036,0.722650408744812,0.7437156438827515,0.651945948600769
jarkko,0.6083812713623047,0.7076256275177002,0.6826122999191284,0.68321692943573
nieminen,0.5999789237976074,0.7295160889625549,0.6909185647964478,0.6677826642990112
scour,0.6751610636711121,0.72432941198349,0.7425085306167603,0.6581397652626038
midlevel,0.6578429937362671,0.713039755821228,0.7286791205406189,0.655829668045044
explicit,0.6692754030227661,0.7423753142356873,0.742914080619812,0.6722244024276733
disputing,0.6689236760139465,0.7224568128585815,0.7502398490905762,0.6366204619407654
ringside,0.670922040939331,0.7029709219932556,0.7101297974586487,0.6610228419303894
bankroll,0.6816705465316772,0.7432898283004761,0.7446048259735107,0.6765057444572449
fitted,0.6475667357444763,0.7230569124221802,0.7414752840995789,0.6816789507865906
confession,0.657527506351471,0.722555935382843,0.754065990447998,0.6495581865310669
youzhny,0.6557594537734985,0.7607825398445129,0.7387678027153015,0.6512916088104248
cruelly,0.6588298678398132,0.7044243216514587,0.7274137139320374,0.6510763168334961
polymer,0.6507545113563538,0.71854567527771,0.7243409752845764,0.6327198147773743
geneva,0.7007888555526733,0.7061938047409058,0.7111546993255615,0.6570126414299011
abbott,0.6539186239242554,0.7155001163482666,0.7311953902244568,0.6498324871063232
sleeker,0.662049412727356,0.7247833609580994,0.7552936673164368,0.6541275978088379
captaining,0.6807517409324646,0.6594386100769043,0.676527738571167,0.6127579212188721
collectively,0.6418666243553162,0.7190382480621338,0.7225551009178162,0.6576197743415833
bakery,0.6644126772880554,0.7005363702774048,0.7202073335647583,0.6296437382698059
disbanding,0.6767066717147827,0.7322394251823425,0.7436601519584656,0.6624300479888916
wheels,0.7075058221817017,0.6891792416572571,0.733948290348053,0.6565117239952087
moderation,0.6697418689727783,0.6969292759895325,0.7191111445426941,0.6469044089317322
precincts,0.6814636588096619,0.7206863760948181,0.7373886108398438,0.6358243227005005
narcotics,0.6538890600204468,0.7374938726425171,0.7440952062606812,0.653485119342804
pacemen,0.6256513595581055,0.7322977781295776,0.6659281849861145,0.6701960563659668
earns,0.69232177734375,0.731541633605957,0.7515975832939148,0.6521968245506287
ignite,0.6897735595703125,0.7324308753013611,0.7487914562225342,0.6049871444702148
daunte,0.6479303240776062,0.7140756845474243,0.7415614128112793,0.647459864616394
culpepper,0.6824352741241455,0.7586439847946167,0.7561753392219543,0.638131856918335
filipinos,0.6471724510192871,0.7247644662857056,0.7167267799377441,0.6414756178855896
logical,0.6683961153030396,0.7111725807189941,0.7250276803970337,0.658098578453064
equaliser,0.6626319885253906,0.7177310585975647,0.7618240118026733,0.7037011981010437
borussia,0.6382242441177368,0.7305876016616821,0.6983748078346252,0.6405850052833557
rasheed,0.6918058395385742,0.7117608785629272,0.7571125030517578,0.6715202331542969
lawful,0.6210213899612427,0.6708335876464844,0.647062361240387,0.6252774000167847
fightback,0.6755803227424622,0.7355728149414062,0.7374476790428162,0.6693337559700012
groundswell,0.6474602818489075,0.6948018670082092,0.7216331958770752,0.6324402689933777
archived,0.6658616662025452,0.7163998484611511,0.7283021807670593,0.634450376033783
ingenuity,0.6348643898963928,0.7213678956031799,0.7113522291183472,0.6393865942955017
communists,0.6653576493263245,0.7128291130065918,0.7146747708320618,0.6426523327827454
braylon,0.6573375463485718,0.7220003604888916,0.7385897636413574,0.6571006178855896
purport,0.6416825652122498,0.723388671875,0.7214641571044922,0.6350864171981812
retrieved,0.6653115749359131,0.6822630167007446,0.7325459718704224,0.6544976830482483
yushchenko,0.7127426266670227,0.7100726366043091,0.7175071239471436,0.6588521599769592
spanning,0.6415826678276062,0.7384229898452759,0.729893684387207,0.6549301147460938
palermo,0.6798322200775146,0.7283046245574951,0.7487901449203491,0.641082763671875
hester,0.687130331993103,0.7343007326126099,0.7715513110160828,0.6613358855247498
punts,0.6612862944602966,0.7224014401435852,0.7509962320327759,0.7076874375343323
espanyol,0.6632415056228638,0.724590539932251,0.7438758611679077,0.6549839377403259
luyindula,0.6271201372146606,0.680131196975708,0.7125996947288513,0.6184098720550537
westminster,0.5800637006759644,0.6900434494018555,0.6419538855552673,0.6573889255523682
offensively,0.6410937309265137,0.7251195311546326,0.7096078395843506,0.6464590430259705
redundancies,0.6649342179298401,0.7534785866737366,0.74335777759552,0.6793711185455322
ashes,0.6595156192779541,0.7062397003173828,0.7334967255592346,0.6580628156661987
thunder,0.6660016179084778,0.7191053628921509,0.7247470617294312,0.6569413542747498
panamanian,0.67326819896698,0.7043935656547546,0.7338746786117554,0.6562825441360474
madrids,0.6443766951560974,0.6960157155990601,0.6454738974571228,0.6397921442985535
churn,0.6547701954841614,0.7391775250434875,0.7377866506576538,0.6662473082542419
surges,0.6658218502998352,0.7048091292381287,0.7295870184898376,0.6463581919670105
emmy,0.6800739765167236,0.7175926566123962,0.7749078869819641,0.6860676407814026
comedy,0.6770724654197693,0.7353096604347229,0.7355123162269592,0.6946871876716614
primetime,0.5911816358566284,0.6485925912857056,0.643305778503418,0.6140130162239075
noses,0.661126971244812,0.7096272110939026,0.7209387421607971,0.6330568194389343
receding,0.6404649019241333,0.7023921608924866,0.7105420827865601,0.6350045800209045
jitters,0.6807210445404053,0.7437660694122314,0.7623546123504639,0.6749280095100403
nugent,0.6415238380432129,0.7050672769546509,0.7238606214523315,0.6239457726478577
satire,0.6502805948257446,0.7133635878562927,0.7224077582359314,0.655029833316803
morientes,0.6880084276199341,0.7064076662063599,0.7338328957557678,0.6374707221984863
carlo,0.6660208106040955,0.7246805429458618,0.7271474003791809,0.6740717887878418
perilous,0.6876266598701477,0.7056914567947388,0.7589705586433411,0.6609732508659363
gunbattles,0.6704002022743225,0.7341588139533997,0.7291154861450195,0.640282928943634
lorie,0.6934139132499695,0.7165853977203369,0.7577027678489685,0.6679912805557251
marriages,0.6537034511566162,0.7158046960830688,0.7262887358665466,0.657209038734436
newsman,0.6536429524421692,0.73226398229599,0.7165623307228088,0.6292434334754944
aristide,0.6493882536888123,0.7249375581741333,0.7431458830833435,0.6761279702186584
saps,0.62143474817276,0.7030614614486694,0.691887617111206,0.6462770700454712
ebersol,0.6744922995567322,0.7155476808547974,0.7336470484733582,0.6549964547157288
outlaws,0.6277123689651489,0.7402486801147461,0.7122561931610107,0.6538446545600891
ole,0.6903855800628662,0.6897889971733093,0.7655423283576965,0.6509000062942505
buchanan,0.6246290802955627,0.7056970596313477,0.6948279738426208,0.6410527229309082
gravest,0.6611501574516296,0.6912322640419006,0.6984332799911499,0.6678041815757751
hensley,0.6917638778686523,0.7456501126289368,0.757547914981842,0.6661174297332764
wilhoit,0.6420966982841492,0.735827624797821,0.7145766019821167,0.6363120675086975
frankly,0.6694399118423462,0.7329787015914917,0.7418837547302246,0.6465834379196167
spartan,0.6507467031478882,0.72496497631073,0.7287251353263855,0.6351046562194824
wendell,0.682619035243988,0.7463659644126892,0.750710129737854,0.6691308617591858
mathis,0.6813734769821167,0.7221166491508484,0.749356210231781,0.6474027633666992
chuckling,0.6379059553146362,0.6879254579544067,0.7136942148208618,0.6281943917274475
indelible,0.6407255530357361,0.6911818385124207,0.733357846736908,0.656908392906189
rohani,0.673413872718811,0.7126387357711792,0.7367805242538452,0.6666932106018066
nikki,0.6641586422920227,0.7030220627784729,0.7408915758132935,0.6203843951225281
injection,0.6834074258804321,0.747005045413971,0.7447779178619385,0.6766366958618164
maligned,0.6205940246582031,0.7311360836029053,0.7067649364471436,0.6259046792984009
cobalt,0.6660639047622681,0.7170868515968323,0.7328615188598633,0.6541651487350464
gophers,0.6214376091957092,0.6504095196723938,0.68161940574646,0.5978430509567261
crusaders,0.6508511900901794,0.6973370909690857,0.7384406924247742,0.6600287556648254
zabransky,0.6805087924003601,0.7376644015312195,0.726364016532898,0.6532042622566223
decrying,0.5969398617744446,0.7068468332290649,0.6830133199691772,0.6146408319473267
snapshot,0.6587724089622498,0.7295759916305542,0.7304336428642273,0.64052414894104
eyewitnesses,0.6370468139648438,0.7102203965187073,0.715681254863739,0.6322767734527588
pessimism,0.6309784054756165,0.7226641774177551,0.6971767544746399,0.6383559107780457
tadic,0.6423596143722534,0.7192940711975098,0.7225061655044556,0.6346743702888489
mayoral,0.6672343015670776,0.721352219581604,0.7547459602355957,0.6620767116546631
mayors,0.62043696641922,0.7142093777656555,0.717776358127594,0.658005952835083
pants,0.6756895184516907,0.722349226474762,0.7292724251747131,0.6492335796356201
ratify,0.672283947467804,0.7291452884674072,0.7384948134422302,0.6839919686317444
happening,0.670539915561676,0.7171672582626343,0.7386301159858704,0.6553824543952942
ferry,0.664489209651947,0.7069595456123352,0.730282187461853,0.6929922103881836
belongings,0.6598300337791443,0.7102513313293457,0.7161238193511963,0.6349726915359497
gators,0.6999357342720032,0.7228069305419922,0.7276178002357483,0.6576108336448669
neyland,0.638500452041626,0.7017027139663696,0.728764533996582,0.6923239827156067
notions,0.6325313448905945,0.7107411623001099,0.7425060272216797,0.6540581583976746
mindset,0.6421494483947754,0.7011744976043701,0.7008025050163269,0.6806495189666748
overflowing,0.6501181125640869,0.6887757182121277,0.7105352282524109,0.6671935319900513
vents,0.681627631187439,0.7204726338386536,0.7503684163093567,0.6721674203872681
sopranos,0.6267269253730774,0.6994833946228027,0.7194080352783203,0.6011701822280884
unstable,0.6787120699882507,0.752088725566864,0.7210322022438049,0.6316141486167908
underfunded,0.6348082423210144,0.7222506999969482,0.7302948832511902,0.6588207483291626
functioning,0.6504444479942322,0.7356112003326416,0.7151339650154114,0.641374409198761
marlene,0.6339662671089172,0.7196817994117737,0.7154523134231567,0.6757055521011353
queue,0.6924281120300293,0.7177999019622803,0.758204460144043,0.6519806385040283
admonished,0.6968682408332825,0.7070944309234619,0.743309497833252,0.6573662757873535
waiver,0.6560587882995605,0.7285982370376587,0.7426158785820007,0.6592499613761902
gritty,0.6927574872970581,0.7301892638206482,0.7438108921051025,0.6680111885070801
rides,0.7036324739456177,0.7220865488052368,0.7469269633293152,0.6371207237243652
kurdistan,0.6560689210891724,0.69530189037323,0.7292702198028564,0.6538659930229187
cooperates,0.662493884563446,0.7233457565307617,0.7057103514671326,0.6648685336112976
marys,0.6588656902313232,0.70667564868927,0.730351448059082,0.6521472930908203
afl,0.682036817073822,0.7432092428207397,0.7602571845054626,0.6874083280563354
partying,0.6709078550338745,0.7102378606796265,0.7253886461257935,0.6595634818077087
fiesta,0.6691321134567261,0.7227693796157837,0.7346892952919006,0.6504146456718445
lucio,0.6338397264480591,0.7403796315193176,0.7037158608436584,0.64167320728302
ut,0.7134829759597778,0.7166087627410889,0.7540775537490845,0.6576361656188965
efficiencies,0.6127541065216064,0.6997843980789185,0.7066312432289124,0.6494406461715698
crusader,0.6566148996353149,0.7028759717941284,0.7424255609512329,0.6628006100654602
kazakh,0.6702371835708618,0.7103011608123779,0.7285861968994141,0.6252468228340149
swollen,0.6593483686447144,0.7447414398193359,0.7377224564552307,0.6586509943008423
stamford,0.6448878645896912,0.7447549104690552,0.7257633805274963,0.6929843425750732
bologna,0.7044638395309448,0.7431721091270447,0.7475107312202454,0.6489322781562805
kurd,0.6452566981315613,0.7054172158241272,0.709113359451294,0.6190478205680847
denouncing,0.6873095035552979,0.7263075113296509,0.7540639042854309,0.6730815172195435
catapult,0.6093170642852783,0.6998860239982605,0.714447557926178,0.6487579345703125
pulitzer,0.6695020794868469,0.717002272605896,0.7456344962120056,0.6708126664161682
baghdads,0.6731826066970825,0.7414278984069824,0.7333371639251709,0.6378933191299438
peg,0.670207142829895,0.7506794929504395,0.7664312124252319,0.6874991655349731
daschle,0.6458942294120789,0.7390924692153931,0.7196696996688843,0.6855360865592957
kidnap,0.6696146726608276,0.7177247405052185,0.7354174256324768,0.6536495685577393
chivas,0.641297459602356,0.719892680644989,0.7437449097633362,0.6554743051528931
florentino,0.7120371460914612,0.7306234240531921,0.7743564248085022,0.6979909539222717
lovie,0.6880132555961609,0.7152453660964966,0.7484787702560425,0.6859443187713623
bigley,0.667891263961792,0.7411178946495056,0.7223763465881348,0.6444726586341858
delgado,0.6719369888305664,0.7519876956939697,0.7269958853721619,0.6456536054611206
leftwich,0.6714909076690674,0.7213595509529114,0.7234137654304504,0.6714007258415222
ernest,0.6942282319068909,0.7295137643814087,0.7538697719573975,0.6578512191772461
alltel,0.6960824131965637,0.731670081615448,0.7447486519813538,0.6710567474365234
mcnair,0.6967620849609375,0.7549708485603333,0.7282315492630005,0.6952686905860901
deadlines,0.6831867694854736,0.7174102663993835,0.7350026965141296,0.6693870425224304
philosophical,0.6547890305519104,0.7252718210220337,0.7346247434616089,0.6382272243499756
huang,0.5867792963981628,0.6233586072921753,0.6826826333999634,0.6126824021339417
bared,0.6483628153800964,0.7153939008712769,0.7105885148048401,0.6530023217201233
heroin,0.6430211663246155,0.7145821452140808,0.7142218351364136,0.6480819582939148
sonia,0.650963544845581,0.7347956299781799,0.727159857749939,0.625146746635437
archipelago,0.6390891075134277,0.7124623656272888,0.7058669924736023,0.6614076495170593
exported,0.675512969493866,0.7169203162193298,0.6978063583374023,0.6546605825424194
klein,0.7012675404548645,0.7231668829917908,0.7311958074569702,0.6317914724349976
redirected,0.6787087917327881,0.7249705791473389,0.7326207756996155,0.6327747702598572
sheehan,0.6466708183288574,0.7192399501800537,0.7192441821098328,0.6429815888404846
environmentalist,0.6721513867378235,0.7254294157028198,0.7356331944465637,0.6650223135948181
acrimony,0.6351495981216431,0.718923807144165,0.7255402207374573,0.6496122479438782
benched,0.7046760320663452,0.7232962250709534,0.7589910626411438,0.6913204789161682
toe,0.687095046043396,0.722344696521759,0.6947612166404724,0.6504936218261719
ravine,0.6605610251426697,0.7198582291603088,0.7301795482635498,0.6389723420143127
ltte,0.6373326778411865,0.6832334399223328,0.7373327016830444,0.6448441743850708
nursultan,0.6097205877304077,0.6971169710159302,0.6817790865898132,0.6071619987487793
bart,0.6837607622146606,0.7340749502182007,0.7481569051742554,0.6837816834449768
thats,0.6939424276351929,0.7025627493858337,0.747840166091919,0.6750051379203796
orderly,0.6932824850082397,0.7130715250968933,0.7469497919082642,0.6846309900283813
pacifying,0.6041846871376038,0.7116183638572693,0.7212489247322083,0.6878077387809753
farc,0.6524226069450378,0.7093324661254883,0.7396367788314819,0.6715651750564575
gonzaga,0.6864411234855652,0.7348099946975708,0.7437189817428589,0.6439254879951477
georgetown,0.6870846152305603,0.7296468615531921,0.7553263306617737,0.6774765849113464
quadruples,0.6609330177307129,0.71834796667099,0.733820378780365,0.6607535481452942
whatsoever,0.6655271649360657,0.7277122735977173,0.7429522275924683,0.6467626094818115
dated,0.6621679067611694,0.690101683139801,0.7411409616470337,0.6529424786567688
buckled,0.6331192255020142,0.7238492369651794,0.7301072478294373,0.6567946672439575
pivot,0.6464493870735168,0.714004397392273,0.7195297479629517,0.6469472646713257
partys,0.6075741648674011,0.7307325005531311,0.6678439378738403,0.6404713988304138
yousuf,0.6403343081474304,0.7346776127815247,0.7346910238265991,0.6574049592018127
youhana,0.6452598571777344,0.7275710105895996,0.7083128094673157,0.6580423712730408
stroked,0.6506001949310303,0.7215970158576965,0.7203684449195862,0.6361071467399597
gonaives,0.6730558276176453,0.6790138483047485,0.7287003397941589,0.6684185266494751
gwr,0.6864303946495056,0.7524280548095703,0.7617720365524292,0.6493225693702698
enlarge,0.621344804763794,0.6946492195129395,0.6864371299743652,0.6100881695747375
booted,0.6501327157020569,0.7153644561767578,0.704569399356842,0.6305597424507141
wistrom,0.6232905387878418,0.7407823801040649,0.7027897834777832,0.6514302492141724
ragged,0.6794077754020691,0.7093111276626587,0.7513431310653687,0.6335451602935791
eweek,0.6398947238922119,0.7217151522636414,0.7045460939407349,0.6458001136779785
brit,0.673419713973999,0.7361437678337097,0.7436122894287109,0.6443440914154053
failings,0.6541622281074524,0.7125524878501892,0.7339637875556946,0.658287763595581
afterward,0.6690473556518555,0.7431445121765137,0.7768048048019409,0.6664421558380127
exorcise,0.6310139894485474,0.6997023224830627,0.7011445760726929,0.6139636039733887
ingush,0.6767432689666748,0.7325992584228516,0.7621141076087952,0.6486309170722961
reprisals,0.6659426093101501,0.7137635350227356,0.7520611882209778,0.6608636975288391
slept,0.7081867456436157,0.727365255355835,0.7748792171478271,0.6554461121559143
primitive,0.6348078846931458,0.7133967280387878,0.7182070016860962,0.6274803876876831
rigging,0.6900078654289246,0.7225053906440735,0.7485164999961853,0.6708490252494812
swooped,0.6834897398948669,0.7389240860939026,0.7447521686553955,0.6693235039710999
canyon,0.6544360518455505,0.7370797991752625,0.7205243110656738,0.6880922913551331
wolfgang,0.6163836717605591,0.7044061422348022,0.6992040872573853,0.6222005486488342
shanahan,0.6432328224182129,0.700056254863739,0.7129926085472107,0.6420276761054993
hoax,0.7081590294837952,0.72593754529953,0.7541014552116394,0.6338440775871277
cadre,0.6671817302703857,0.711632251739502,0.7631697058677673,0.650601327419281
sderot,0.6522674560546875,0.7298992872238159,0.758091390132904,0.6933259963989258
saxony,0.651286780834198,0.7016327977180481,0.711388885974884,0.6406242847442627
hesitate,0.6915870308876038,0.733147382736206,0.7435767650604248,0.6583418846130371
gifted,0.6903670430183411,0.7305482029914856,0.7142196893692017,0.6709237694740295
gel,0.697422981262207,0.7347488403320312,0.7822293043136597,0.6640785932540894
instore,0.648495078086853,0.7075392603874207,0.7103001475334167,0.6416741609573364
goodness,0.6210175156593323,0.6343676447868347,0.6367155313491821,0.5818176865577698
cameo,0.6675822734832764,0.7131237983703613,0.7228983640670776,0.6254929304122925
derbyshire,0.6764088869094849,0.7075408697128296,0.7218719124794006,0.6559611558914185
unilever,0.6853395104408264,0.7195936441421509,0.743772029876709,0.6897799968719482
posturing,0.610326886177063,0.6998153328895569,0.6900658011436462,0.6679415702819824
tuberculosis,0.6353145837783813,0.7379328608512878,0.7232438921928406,0.6486724615097046
strikingly,0.6708391904830933,0.710995078086853,0.7153588533401489,0.6145057678222656
guerillas,0.6429186463356018,0.7280192375183105,0.7230514287948608,0.6569543480873108
supervisory,0.6700747013092041,0.7267058491706848,0.7528185844421387,0.6814709305763245
vmware,0.6646777391433716,0.7289614081382751,0.7401118278503418,0.6405320763587952
ecologist,0.653827428817749,0.7271475195884705,0.7381423115730286,0.6397030353546143
grasslands,0.6214232444763184,0.6783689856529236,0.7291821837425232,0.6637780666351318
bystanders,0.68019700050354,0.7045410871505737,0.7279587984085083,0.6192394495010376
plopped,0.685150146484375,0.7165948748588562,0.7090567946434021,0.6353978514671326
molten,0.6396371722221375,0.7241063714027405,0.7181806564331055,0.6498211026191711
overtaking,0.6560021042823792,0.7404201626777649,0.7347291111946106,0.6479604244232178
rackers,0.6562090516090393,0.7128320932388306,0.7027842402458191,0.6536163687705994
spontaneous,0.6174605488777161,0.6993566751480103,0.6905465126037598,0.6112380623817444
nonleague,0.6598159670829773,0.7004303336143494,0.7071723937988281,0.6690642833709717
tariff,0.6421113014221191,0.7036421895027161,0.681613028049469,0.6605827808380127
mare,0.7056304216384888,0.7404014468193054,0.7659949660301208,0.6658587455749512
manipur,0.6825746297836304,0.7102546095848083,0.7197767496109009,0.6348794102668762
alleviating,0.6767850518226624,0.7063027024269104,0.737185001373291,0.662009060382843
gannon,0.6855303645133972,0.7149707674980164,0.7530612945556641,0.6624648571014404
sebastian,0.6479065418243408,0.718497633934021,0.7151746153831482,0.6368027925491333
janikowski,0.6694896817207336,0.6897016763687134,0.6781812310218811,0.7011187076568604
commits,0.6577914357185364,0.7084375023841858,0.7207332253456116,0.675224244594574
antenna,0.6923375725746155,0.7202574610710144,0.742874026298523,0.645150363445282
unwrapped,0.6695830225944519,0.7256287932395935,0.7238220572471619,0.6653435826301575
wideout,0.6449162364006042,0.7072163820266724,0.7084640264511108,0.6510218381881714
serene,0.6489725708961487,0.731611430644989,0.7189164161682129,0.6516280770301819
chooses,0.6213065385818481,0.7280373573303223,0.6879975199699402,0.6691819429397583
stacks,0.6940803527832031,0.726433277130127,0.7383156418800354,0.6593108773231506
neatly,0.65267014503479,0.7434725761413574,0.7344290614128113,0.6553254723548889
roamed,0.6747257113456726,0.7123265266418457,0.7338384389877319,0.6248324513435364
segments,0.7115621566772461,0.7300410270690918,0.7437716126441956,0.6743228435516357
darker,0.6691264510154724,0.7071781158447266,0.6969825029373169,0.558113694190979
toothpaste,0.6685857772827148,0.7323156595230103,0.7395157217979431,0.6747874021530151
palo,0.6953620314598083,0.7132993936538696,0.7390952706336975,0.6752194166183472
maxim,0.6684197187423706,0.7203721404075623,0.7475686073303223,0.6536021828651428
ceplene,0.652289628982544,0.7140360474586487,0.7167968153953552,0.6864439249038696
stelmar,0.6621130704879761,0.7386360168457031,0.7349849343299866,0.6487526297569275
clerics,0.647526204586029,0.735060453414917,0.7228165864944458,0.6665258407592773
forecaster,0.7143460512161255,0.7377649545669556,0.7776269912719727,0.6593586802482605
remon,0.673576831817627,0.7078689336776733,0.7272171974182129,0.6660071611404419
molecules,0.6934406757354736,0.7401934862136841,0.7395997643470764,0.6448478102684021
hyperion,0.6721585988998413,0.7226652503013611,0.7318143248558044,0.6472927927970886
heras,0.6121141910552979,0.7190259099006653,0.7048556208610535,0.6585871577262878
websidestory,0.6482765078544617,0.7187533974647522,0.7582855820655823,0.6384033560752869
boa,0.654897928237915,0.7359541654586792,0.7410639524459839,0.6525424122810364
revolutionising,0.6698927283287048,0.7012423872947693,0.7216218113899231,0.6450642347335815
lavished,0.6353051662445068,0.7110005021095276,0.6986611485481262,0.6200101375579834
gorilla,0.6464661955833435,0.7195586562156677,0.7184160947799683,0.654963493347168
blemished,0.6095395684242249,0.6851788759231567,0.6780868172645569,0.5919026732444763
coherent,0.6804824471473694,0.7110267877578735,0.7426608800888062,0.6685518026351929
clough,0.6703208684921265,0.7192831039428711,0.7451393604278564,0.7261559963226318
preflight,0.65824294090271,0.7302361130714417,0.7271003723144531,0.6572173833847046
casts,0.6186955571174622,0.6862792372703552,0.6751716136932373,0.6711966395378113
likens,0.5303598046302795,0.6811378002166748,0.6385309100151062,0.6263667941093445
renounced,0.67564857006073,0.7032152414321899,0.7220861911773682,0.6690073013305664
nand,0.685093343257904,0.7249869704246521,0.7481759786605835,0.6541159152984619
debunk,0.6828303337097168,0.7180746793746948,0.7429451942443848,0.6647861003875732
stamping,0.6728515028953552,0.6660135388374329,0.7249390482902527,0.6260035634040833
illustrate,0.6100445985794067,0.6943058967590332,0.6836043000221252,0.6132773756980896
maxis,0.6774880886077881,0.743691086769104,0.7446696162223816,0.6661640405654907
achieves,0.6990475654602051,0.7027240991592407,0.7310211062431335,0.6359025835990906
